"Yargle, Glutton of Urborg",5faa04e1-aba9-4a06-8ef5-916d658e9a2f,1167
Ruinous Minotaur,e800a3fe-bb1a-45f1-8c81-5ec88ff8647b,1168
Starlit Sanctum,f5774836-0140-420a-9a0f-8ba291cc5ca8,1169
Wanderwine Hub,b5b21456-fd9f-4e47-b2f6-6d661718c6e3,1170
Desolation Angel,92874f7e-504f-4320-bc44-f626ddffe641,1171
Forest,9397010b-6116-4612-993a-11ec2a5d3115,1172
Eldritch Evolution,efcb00e5-2caa-45c8-ad19-05d45c683d16,1173
"Gorex, the Tombshell",7231c1b0-0352-4dfd-9f29-143ae6d49b76,1174
Island,7abc7b3d-c0cb-438f-b9a9-a1f785cb1c9b,1175
Opt,c255e9f7-9fd7-437a-be14-e35957a89168,1176
Glacial Fortress,e59cd65b-f86f-4b13-b89e-000768c80cfe,1177
Threefold Thunderhulk,699d1222-f150-46aa-9004-87b45f07eb42,1178
Crowd's Favor,536b8104-9d8d-444b-8535-62bcbe279de2,1179
Oath of Scholars,9025ae8b-9aa5-401a-871d-4c185a1a0848,1180
Swamp Mosquito,450800c5-28e0-4eeb-9164-db9fdebc595f,1181
Adventurous Impulse,f426c92c-6e71-49f0-9a91-0d529bf8c17d,1182
Serra Angel,5669f9c8-2e94-47e2-a551-7efff317fb34,1183
"Red Death, Shipwrecker",2172a39d-7481-4a4a-861b-b4a1204d28ef,1184
Surge to Victory,b1b55a58-6317-4406-93a7-373f05ebdb45,1185
Swords to Plowshares,a5d364f3-e3e7-46fb-8273-aabd56ded0c5,1186
Obscura Ascendancy,794d3971-a35e-41a6-813d-a936575c45e5,1187
Grapeshot Catapult,b7da5811-ef7d-4f04-8857-d50c0043e819,1188
Rocket Launcher,d5bb2093-78a8-4a6c-abe7-9a5afc181ec5,1189
Lord of Extinction,9dcd19d9-2a84-4ae3-9cff-66c5b62c1440,1191
Twinblade Paladin,225bf9f2-cc8f-41fb-9274-f7e6a2b203e3,1192
Sage-Eye Harrier,3cc7b4c3-647e-48da-86f8-f55e3e990ac1,1193
Mountain,1781ca3f-3b7f-4811-9028-bdf0abfee596,1194
Aerial Maneuver,c63e9c49-3fa4-41ad-9eed-19801df103c6,1195
Transluminant,2f28187b-2c99-4502-99d5-3a53ff3fa008,1196
"Nissa, Ascended Animist",1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3,1197
Emerald Medallion,f18ee3bf-9c22-4ff0-856e-e76024b06fe4,1198
Start from Scratch,55c99486-ae64-4293-81fb-a4b02e8fcae6,1200
Llanowar Elves,57ebd34e-dfe1-4093-a302-db395047a546,1201
Frantic Purification,04f156d1-2655-42aa-a785-d8eb15cb5422,1202
Spire Tracer,428b0d43-94c9-4f7f-b042-ea63f88ac697,1203
Forge Armor,2873b6d5-af76-498c-bc2d-a26c36be3cbd,1204
Harmonize,978410dd-aace-4a70-8028-6dd11c14156e,1205
Jund Panorama,50d8346a-e0b5-41eb-be89-7d1eb0e84f28,1206
Come Back Wrong,72ee3b45-aa4e-4c5b-a9e6-608bfbd93f8b,1207
Merfolk of the Pearl Trident,fbd471f7-4d06-4a86-bb24-564b88344cdc,1208
Pestilence Demon,63b5db50-219f-4a87-a208-2d45a4a76a2d,1209
Street Urchin,c393ffd7-18e6-4399-ba6f-5e211c669113,1210
Swamp,f9c5c795-5463-425b-9720-627004925e20,1211
"Rishkar, Peema Renegade",cc7a4cb5-5010-48db-9564-7ca41d58b864,1212
Vug Lizard,39bbb1f6-f3c4-4e11-bb71-91ea31797d1e,1213
Kodama's Reach,102d20e6-5179-44b7-9abd-f1defc15ca6a,1214
Serum-Core Chimera,31147651-9a5e-4329-923b-e464f67135e9,1215
Goblin Warchief,5a0d58e2-6755-42df-b7f6-aa87dc03c9fa,1216
Guardian Project,2ca5c829-0a07-4062-8550-c5dd443103a6,1217
Dart Throw,cf6ff30a-d56b-455a-8d15-10c23da8ec82,1218
Spawnsire of Ulamog,9ff46819-bfb3-4448-ab4f-f22ff9e2b2b4,1219
Juggernaut,d95e7017-779d-4714-a326-f069eddecee1,1220
Fangren Hunter,2dbc8eef-f032-490a-b487-da1af71b7ff2,1221
Waterspout Djinn,6946a75e-e9d1-4a56-86d1-dd81f7b1b125,1222
Wurmcoil Engine,efc01aa1-55f3-4557-a5b0-734f3b9ed050,1223
"Farid, Enterprising Salvager",003367c7-6cb8-4451-8349-76ce5d21e367,1224
Glory of Warfare,a6117bf5-4084-45bd-82aa-81cf6d9b7eb4,1225
Yavimaya Coast,66b98751-20bc-4c71-a51e-35503b072044,1226
Divine Verdict,562f1a7b-149d-42ba-aaea-345ccae7227c,1227
Disorder in the Court,07277df0-d306-4c3a-baa7-d7a49332c7dd,1228
Zur the Enchanter,18a9385e-fe0f-41d0-8415-123431aa1fee,1229
Deathreap Ritual,4ee2c16c-4985-478d-bf68-fdd1e33cdb7e,1230
"Rayne, Academy Chancellor",084d44f3-42af-4dd8-b8af-5c73ca11f1b0,1231
Gnawing Zombie,d5d82703-20a5-4e81-a396-c5e22655b8ba,1232
Liliana of the Dark Realms,00cbe506-7332-4d29-9404-b7c6e1e791d8,1233
Snowhorn Rider,f5d9aa9b-1ed4-46db-89d1-6c9593c29f55,1234
Realm-Scorcher Hellkite,8d6b454b-8866-413a-b4bf-14de56ac01c4,1235
Abundance,73a44759-1fa4-4a96-b668-316851e8a35a,1236
Mad Prophet,802101e1-9c1b-4b46-a7b3-b84b6b2757a0,1237
War Effort,dd7f0413-c009-4c08-b877-9c1b776cbf26,1238
Searing Spear,44c5f884-d071-40c2-bb2c-925dc2197ea3,1239
"Ashad, the Lone Cyberman",91390e37-3239-4caf-b194-5bee36d1b67a,1240
Rakdos Signet,e9816461-a471-4f29-9a57-67ac8552d09d,1241
Crushing Vines,8db0fd01-a3f0-41e4-a378-0f307a201ad3,1242
Verge Rangers,c63a5253-b3b7-48d0-8c2c-700fbd0e4c3f,1243
Rampaging Baloths,84aa18de-6acc-46cc-8e28-3046790a6751,1244
Llanowar Elves,d1114b99-62fb-478a-a648-16b8c0b4c032,1245
Marble Gargoyle,0c62efb9-11f2-4f82-af08-4587d58d6e3d,1246
Staff of Nin,ff83ba73-6e7f-4f60-a402-269eb83b0e79,1247
Dauthi Slayer,a7ed471d-2798-45f1-9529-8b5202cd1af5,1248
Timid Drake,9212f685-d7af-4279-b17e-7201d8f63813,1249
Cosmogoyf,5e07d3c6-60a5-44d1-a926-6414be85bd50,1250
Gluetius Maximus,aa7626ff-814f-4d9f-9595-ac7fa5334d4b,1251
Masked Bandits,af412300-55ed-43ed-9c9a-87881e23f806,1252
Erg Raiders,35c73a97-531d-4dd5-8236-39b89c183c38,1253
Spike Feeder,167873cd-2659-4251-b14a-4cb6755628de,1254
Selfless Savior,5a129ff7-72f9-4171-902d-a1b49eebfb62,1255
Traumatize,19a6e8cc-3989-40c4-a49c-cd30ccaba0d5,1256
"Breya, Etherium Shaper",581591f0-b3c7-4fca-b4b9-1d1d098ca7fb,1257
Faerie Artisans,eaada60d-1857-4fc2-a997-d7775565221a,1258
Orzhov Signet,7072b7b7-7ca1-4106-a9b2-49cde7c47faa,1259
Angel of Mercy,dac5c913-4eb5-4cfb-9c24-223f14f07064,1260
Banner of Kinship,1fa434d9-c0c2-47f2-85ba-d2258ad91f58,1261
Urborg Uprising,1f4f0fdb-fb1a-41e0-b7af-a2dc25cf116e,1262
Mountain,7c5063be-9dd7-48fc-91aa-7bea13d97200,1263
Noxious Dragon,36a6facd-0b7f-436d-9529-bf9c931cd492,1264
Foul Emissary,41446e3b-ecd1-442f-9209-713f0abfc538,1265
Overmaster,28e812a8-66cf-4005-a647-780d49aa74a4,1266
Flames of the Blood Hand,d60ce86f-1697-4613-ab7d-cc2fcf3f1810,1267
Coral Helm,274e3a79-d7e5-46e2-bd9f-209e67294f82,1268
Goblin Game,367a1fd8-2010-41ae-a746-d2e51c3d6eff,1269
Mogg War Marshal,deed0a5a-6662-460c-bd78-e3d95e8bc83e,1270
Skyhunter Cub,7b8065e7-1709-4dce-8599-cef7c65658e2,1271
Lifestream's Blessing,d1d50fa8-e92c-4531-b773-b9ef406e8c44,1272
Solemn Simulacrum,00f9955f-a522-47bf-b064-92dd21a76b18,1273
Ignite Disorder,c425d61c-f224-4ba6-a32e-44e3a3954c1b,1274
Chariot of the Sun,2e3bc470-cfcc-4835-b46f-c08d698ee1ab,1275
Ivory Guardians,b7033d2f-45be-42bc-830a-dc3b5b27c366,1276
Swamp,cb5fabce-2488-470a-82ce-e40992657811,1277
Druid's Call,e22318a5-80c8-4fa3-ad05-8d3035caf336,1278
Phyrexian Rager,f11889da-d5dd-4bb3-b3d0-0d90698f4f34,1279
Strafe,ec8b77cf-9c1e-4c8f-b452-295cc1570d0e,1280
Concentrate,9e180558-6df5-47dd-af09-78a73dbe5cda,1281
Swamp,79f2f27c-2ffe-4f6b-8542-00940e805ae0,1282
Dragon Whelp,f3a24afb-a316-4546-8606-32910763d57f,1283
Roller Coaster,0a66ff6a-5194-4139-9323-e23b99a42742,1284
River Song's Diary,ad8baa1c-7dd4-46b0-824f-405b44829caa,1285
Time Sieve,2b86e588-86f1-4b65-9e84-522f9cae9997,1286
Laboratory Maniac,1e9e13cf-4cb4-41f3-88e0-6836a16e905b,1287
Makeshift Mauler,404c6bb8-4c64-458f-a4aa-98beb2c6a77c,1288
Scroll of Griselbrand,2263ceaf-49d2-40fe-86b8-146271b11e46,1289
Island,76313c69-8ec7-49e3-a34e-ade26097284c,1290
Coldsteel Heart,2599b027-1ff8-48b8-8a90-8ac1fac7ed63,1291
Prairie Stream,35ac603e-d8c9-4917-855a-23cece560068,1292
Eel-Hounds,05a50445-6d0f-423d-b27b-b2b0611f85d5,1293
Nettle Sentinel,3f290ed2-d1a8-4a90-a3a7-8240652dc109,1294
"Varis, Silverymoon Ranger",a051be39-298e-44dc-8fd9-bfbecdf98a58,1295
Loxodon Warhammer,26432806-6285-4839-8e79-bb902695c3d4,1296
Palani's Hatcher,a0817334-d7ba-4de9-ade7-67beef358d1f,1297
Gladehart Cavalry,50558302-eea7-4d60-a65b-50386e73fccd,1298
Prairie Stream,cf30ae4a-7d9c-4bd7-b6d5-0603b0b2e37a,1299
"The Balrog, Durin's Bane",88a2d7f8-0055-4d53-8e1e-9810d384cdb8,1300
Haunting Voyage,7e0fb42a-9faf-4873-bf46-c80af7d34934,1301
Mirrorworks,cade6dde-1edf-44b8-a37e-a22f9207db51,1302
Coveted Peacock,c9b27340-eb29-46d1-b7e9-03275df493c2,1303
Combat Celebrant,b943300e-e6af-4e7f-b936-62ef9c314916,1304
Dire Fleet Daredevil,9de2ad47-c6d5-4cd8-ae32-66ae167e25a0,1305
Daring Escape,3d09dbcd-188b-4b52-943e-947cbf2c0002,1306
Goblin Glider,839a7e39-8d98-4e84-8a5c-2b067c8654d5,1307
Paralyze,be33a155-de26-43d1-88f1-c926f1b7cb7c,1308
Time Spiral,f3d62dbd-63db-4ac9-950f-9852627f23f2,1309
Mountain,628ee82b-1f10-4466-bdca-75c0f89d49c9,1310
Boros Signet,1c7eb511-cf4f-4dce-a376-d32a5f3141d2,1311
Nyxborn Brute,05bc4236-566f-401b-b9d7-f58126fa228b,1312
Stromkirk Noble,0f306c7e-cacc-4c26-a3f1-fad4f3ff7cf3,1313
Flood of Tears,c3621820-4ab5-42bf-8a02-d5c066db4653,1314
Glint-Eye Nephilim,a4f00d2b-d616-455a-bf9b-5bd82b690121,1315
Rukh Egg,33e1098d-6d6e-444d-8307-508ffb2a9b4a,1316
Keep Watch,6e702ee4-62b5-4d3b-a202-8cac4b84591c,1317
Temple of Malice,d6d8a4eb-794c-49d1-bdd8-efc23932c6fa,1318
Assure // Assemble,ad454e7a-06c9-4694-ae68-7b1431e00077,1319
Guardian Shield-Bearer,dcbd7958-29a0-4f59-9648-eabe0fbfb4f9,1320
Terminal Moraine,9029f22b-f153-4f9a-a60f-ba2d0b6e0a1d,1321
Stronghold Confessor,ab3fcc43-839b-48c1-91e3-7cc80d8c7f9a,1322
Sacred Nectar,7228f475-0a80-44c6-acd8-8d485a1bbed2,1323
Lux Cannon,95e274ea-e8f6-48ea-a877-c84b77c96d0c,1325
Curse of Opulence,3dccadfc-458f-4696-bfb4-4bfc80379df2,1326
Ghost Vacuum,8ac39c01-127f-4471-bc74-11a90c48e306,1327
Svyelun of Sea and Sky,c6f9ece1-669a-47c9-96c3-1e1dbf87421c,1328
Angel of the Dawn,d00ffeb5-195c-45ad-a791-ec67f463d552,1329
"Jalira, Master Polymorphist",0ac24752-2453-4c70-aed2-bbd8c82d8028,1330
Phantasmal Forces,9f2905e3-5b52-44c7-9756-236f793d9618,1331
"Kaseto, Orochi Archmage",a547d871-db40-45da-b287-310ae61fdf38,1332
Transmogrifying Licid,1a115563-81da-42f6-95c4-22ae7bb51a0f,1333
Bog Rats,0da038c4-73ff-4d82-8440-9bca2f051fd5,1334
Wayfaring Temple,77d4920f-94f7-4780-9c5f-f0df6f6d3d6e,1335
Squirrel-Powered Scheme,f6f735f1-2528-424d-8454-e94746a2b58f,1336
Multiclass Baldric,2d1feb99-eb5d-454a-b1bc-0ffb4778d5f4,1337
Village Rites,82f82cb3-f01b-40b9-99ae-6215a580bd95,1338
Smirking Spelljacker,01d1e394-1b0c-4b40-ba85-f55973703d41,1339
"Jarad, Golgari Lich Lord",02ef18d1-fd05-4dbc-9fa7-a383799b34e9,1340
Warden of the Eye,04135bf7-2bcf-4a92-80f0-6d5eefca551b,1341
Argothian Opportunist,b22586ce-efcc-4b20-83f9-c23b8eeaa88c,1342
Sleight of Hand,41cb4b43-2688-4693-86fd-9429efb57068,1343
"Korvold, Gleeful Glutton",f766370c-0b20-4999-8232-3f13534c2f7e,1344
Anarchist,be5cbfad-0da4-42e0-9c96-e87bcc026914,1345
Mox Pearl,8ebe4be7-e12a-4596-a899-fbd5b152e879,1346
Shadowblood Ridge,be9e7104-debd-474c-a602-3226dae5a553,1347
Expedition Envoy,41193ef1-1619-4448-9905-26b05079c79a,1348
Death Begets Life,1faab43d-587d-44f6-9516-c8e3965bbc20,1349
Wanderer's Strike,85e1d63e-9692-4988-bda2-7c2c9b42217b,1350
"Titania, Protector of Argoth",58fb9fd5-359e-4da2-8d91-80ef50a8e390,1351
Crowd's Favor,c976d0a5-0f17-40e9-93c9-362b59252202,1352
Aven Wind Mage,28911e7b-0435-4393-a651-dc6eb53c7d98,1353
The Archimandrite,54fb3f4c-44fb-4afe-9fab-204ef98995c3,1354
Goblin Ringleader,e4c4dfab-a816-4483-8627-714f9821647a,1355
Phyrexian Hydra,cb135aa1-9f46-4d60-a1a4-97aa0e852ced,1356
"Azlask, the Swelling Scourge",25542498-0459-4579-be7c-6f9e531377e7,1357
Sarkhan the Masterless,df04f130-e9ea-4f5f-82d0-63d3f74d8234,1358
Undergrowth Leopard,67ab8f9a-b17c-452f-b4ef-a3f91909e3de,1359
Defend the Celestus,f57e1b9d-2d12-4238-a223-e0d3db3f5f70,1360
Raksha Golden Cub,45501767-2ba8-443f-af9b-c86ead0aa30d,1361
Snapping Voidcraw,7ab3a5a5-9cb1-4ee5-b7b2-d870c9a56097,1362
Slaying Fire,9dfe8919-6244-41ca-a637-07ee971042ed,1363
Wilderness Reclamation,5e6c0cb4-f17d-48ae-9bbf-9498505a23b0,1364
Plains,c333ca3a-b1d4-4ec4-a958-c3870a8434e7,1365
Jund Sojourners,893c08b2-1391-4aaf-b79c-d1125b232f73,1366
Ignite Disorder,e38419d9-e321-4642-aad4-99c5489f8fa8,1367
Anointer of Valor,3570bb02-394c-424c-98ad-30824a097d1b,1368
Borderland Explorer,aebc9aeb-3b98-4cfa-a2b5-44e424eceeb0,1369
Rakdos Signet,ad01a874-f3b8-4e70-8008-444e37533daf,1370
Sudden Spinnerets,ed492850-eb0d-49d7-9167-70f10807c99f,1371
Wildfire Devils,3c876360-3608-422a-b709-84b32be8daa0,1372
Assemble the Legion,61eb1823-429d-4219-9fc3-62a35f58ae31,1373
Transcendent Envoy,39830f8b-3c92-4bce-9ddc-e71d402f599a,1374
Sudden Spinnerets,3730996a-96d2-4311-a4dc-0045a2f8ccc9,1375
Ephemeron,f2cdcd3b-6df5-481a-a244-1fc2545d1356,1376
Prodigy's Prototype,be046e0a-6509-450b-b34f-29d5a5e3472e,1377
Shadowspear,131cb967-9569-4fbf-8143-c410d3a94538,1378
"Sutina, Speaker of the Tajuru",1b794170-4ffd-4628-ba5a-b9293bb364dc,1379
Bloodmark Mentor,918a1a2a-5173-4356-8b98-1a156a8a29d6,1380
Seraph Sanctuary,5ec09c30-b1bb-4380-9c4a-f57c25c67a2e,1381
"Lulu, Loyal Hollyphant",b2eda80a-14d3-47ab-8133-cafd15a8c17c,1382
Satyr Wayfinder,a7313136-91a9-45fb-b5b4-07ba8f22326c,1383
Sky Swallower,05189964-5ad0-48b7-a3af-67c7f46fe89e,1384
Cultivator Colossus,426ed66e-41b3-4e44-90a2-697aafaa8c5c,1385
Gaea's Anthem,ea9e0de1-2299-4ff9-b49a-88535a96bda0,1386
Secret Identity,37a31d84-e87b-406e-9249-fae1b5e23e72,1387
Moment's Peace,40ebe935-ccf9-435e-8fe8-53bcbf3526e7,1388
Aeromunculus,671c94c1-df52-4985-ad78-3e1c9c78df18,1389
"Athreos, God of Passage",52705c53-883e-4b6a-9c08-3fa35f6f17d5,1390
Lightning Shrieker,0071bf6e-a78b-4286-b3e7-acf44631a001,1391
Sisters of Stone Death,785fd04b-5cff-4a73-8376-de3c702ccd62,1392
Xira Arien,ce050d13-7897-4889-a514-a7617a1ed686,1393
Forgotten Cave,ff15e214-3ffd-4bf4-849b-5e7cf1967f05,1394
"Aragorn and Arwen, Wed",d7d4c97a-9319-4534-9a49-da000f41a02d,1395
Vampire Hexmage,47c8e6c4-450b-4f8b-b897-5808fe935a90,1396
Resilient Roadrunner,e07d3ee9-d3c4-4f07-839e-ec81c2587ae0,1397
Witch's Cauldron,51c15046-dd24-41aa-96f3-fb008a6988dd,1398
Storm Crow,4aa8f4c4-8177-4c27-9d19-50ae159039ff,1399
"Kira, Great Glass-Spinner",e0e26f6c-44e9-4d6f-8eb1-efdef8d04ff5,1400
Banisher Priest,df4615ca-f536-461c-b5a9-156f929d64ca,1401
Minister of Impediments,96aada87-a880-4d33-8694-9fbc74211755,1402
Lys Alana Bowmaster,3888e2f0-223b-4509-8071-fe1b87a65b72,1403
Sudden Impact,a6560bb7-28d4-4b5c-bdfa-986a5c114349,1404
Arni Slays the Troll,d18396f9-ae20-4471-84ab-a2148319bc39,1405
Tombstalker,78f02d59-0786-41c8-940b-4ef6ef01c646,1406
Blood Pet,5a89ba1b-e68b-4d70-a25e-27be9bf48a3b,1407
"Ghalta, Primal Hunger",c11a7c2e-75e8-432e-84c4-df63e0df0981,1408
Pyromancer's Goggles,1163ce9f-cf22-422e-a4b5-0240b88e2816,1409
Ashnod's Transmogrant,f790fd2d-a325-43a5-a46a-86e3b91ec8db,1410
Bioluminary,56a1b1ac-55fd-489d-b110-4a394ed46d16,1411
Lost in Space,6d9d7979-97af-4c85-86f5-1b3704f74e8b,1412
Anaba Bodyguard,6fdd01bd-ab41-4005-8807-46db0cfc4da4,1413
Moldervine Reclamation,34c282d0-fe83-4ced-b696-cf0e2c6b13d0,1414
Piety,8a5a1a13-dfc8-49b7-9b17-3f0c5ca1b8be,1415
Pithing Needle,45560d90-fe3a-443e-91f2-2b55ce0255c6,1416
Skirsdag High Priest,1265ed45-2954-4fca-b13f-5c1afd1ef134,1417
Deathgreeter,448ad2d9-43c1-4889-9dc5-028fcd23fcb5,1418
Desertion,f51053d1-f158-4c62-96f4-0c93f1ec9007,1421
Bogardan Rager,04128756-cfdc-4e7e-be5f-c9a34c2a0ccc,1422
"Helga, Skittish Seer",40339715-22d0-4f99-822b-a00d9824f27a,1423
Rage Weaver,57cec628-5f6a-4b42-9044-3f9a80cac3e6,1424
Hand of the Praetors,94ca493e-f09b-4b11-bb47-0562dfc203ca,1425
Phantasmal Dragon,a2cd015c-0569-4e7f-9daf-b39e67fc7096,1426
"Urabrask, Heretic Praetor",c13670af-e266-4e19-b479-92fae2b15f4a,1427
Pillar Launch,f177e9cc-0c41-417d-9215-5ff23a1a0657,1428
Skirk Shaman,ed580bf9-9aa8-4a8b-bb3e-b75be28c3d87,1429
Goblin Arsonist,c24751fd-5e9b-4d7d-83ba-e306b439bbe1,1430
Thriving Isle,48ffa526-85a6-4a1e-a495-b5c5322244d8,1431
Mind Burst,c07889a1-1582-4f14-8925-fa21a1a5fd65,1432
Traverse Eternity,9c6c512b-adc8-4ce2-80e5-28a3b827d40f,1433
Rakdos Carnarium,719ceec2-bc20-49b7-9e87-6af1a7992b5a,1434
Leaf-Crowned Visionary,aa7bd814-9f88-4e01-932d-07ac1abc060e,1435
Oketra's Monument,01bdc760-a5c9-45a9-9d83-dd3780f8ed6f,1436
Pristine Angel,a0cabc4c-0c2b-4004-9676-aba151a9242f,1437
Vraska the Unseen,8971938c-cd26-4b83-96d7-1408cd0b0de6,1438
Chromatic Sphere,edabc8b2-4413-48e4-8d6f-521b19d839a6,1439
Necroblossom Snarl,b0aed316-c28a-4c1a-a0a3-ab75ceba3ee7,1440
Mountain,b8352d89-48c0-48de-9bf6-330d05e7331f,1441
Fungusaur,25ae9afd-7d97-4a24-8e22-fc9eaeeb9389,1442
Island,2fc04e1e-6a14-41cc-9fff-6dcd92cc6a3b,1443
Mountain,e135c9f9-5099-4029-bc19-dd9a0760d86f,1444
Elven Fortress,091b5ed4-91f5-47c1-b1a1-5443f7346078,1445
Quietus Spike,c0b790fd-5866-4c78-89e9-653dd2c2ab0b,1446
Pyrotechnics,45ed4d9b-9153-4a60-8801-7e3cbbe29cf4,1447
Treasured Find,0dc037e4-bbf3-4cea-b197-befb31d718a6,1448
Alabaster Potion,bb38b274-805c-41a3-8cba-c78e03d5dcd9,1449
Shock,59fa8e8d-bcb8-47bf-b71a-df11c8d0f2c9,1450
Hero of the Games,cdb7c7a6-4e9b-4300-a776-b7e7916950c8,1451
Wayfarer's Bauble,62a393b9-caaf-4951-a6ed-6be80a115578,1452
Rusted Relic,797a4456-1677-49d5-bb4f-4fb062522f1e,1453
Blastoderm,13a736c5-9bff-4e2f-a150-2133b9c3af89,1454
Island,17481825-61f1-4b0f-90f7-9a9393b0ef25,1455
Patrolling Peacemaker,1e06d6be-c2a3-4c73-a916-89674c0ddfed,1456
Crossway Troublemakers,95ef4f86-9b96-4181-9442-44adce180984,1457
Shadowbeast Sighting,c419455e-2ede-430f-84cc-4d1164898cb5,1458
Mutilate,6189cab3-1963-4590-9cbc-7ab4a693d7c6,1459
Terramorphic Expanse,79a391dd-8eee-4996-b31e-2bf01ec23f63,1460
Mishra's Helix,91612d4d-9568-4c81-b1dc-3da9502c295d,1461
Plains,bc7bc42c-1619-43c1-b720-1dafa391391f,1463
Moonveil Dragon,92503118-b37b-4c52-b40a-487f6ad695ef,1464
Kolaghan Warmonger,91ae4a21-e22b-4c35-958a-722389e862d8,1465
Captain N'ghathrod,55c02dc8-0743-400c-b334-ca029caf0463,1466
Lightwalker,76724f0d-d588-4043-9fe9-f741599fd214,1467
Deathmist Raptor,1c73f83d-ee8f-48eb-9c3d-170f13062c74,1468
Enduring Vitality,8a8c711f-f29f-4f6a-88c4-3dbf9ce471c3,1469
Diamond City,2259e77f-0a15-43e2-bb94-41e8c585d927,1470
Tangled Skyline,e08e0ef1-a8e0-4c0a-a996-3eee89e37fee,1471
Island,bec6fced-62bb-4a99-9ea1-374056b5781b,1472
Wingsteed Rider,dd9e0e31-251e-49dd-abeb-2ebc807c92d3,1473
Channel,ce54c7c1-3401-4414-8da0-5846cb0ae1b4,1474
Trumpet Blast,a76124f5-adf7-41a6-8fb8-f4b4ca9863de,1475
Mountain,ae6ad5a0-a58f-4dac-95d4-85bf4d6c3082,1476
Not on My Watch,700294fc-7c16-4f7d-bce0-7452d8e9c401,1477
Nova Hellkite,c627d558-98e8-459e-860b-7ac4dfac44de,1478
Frontier Bivouac,1fda7be4-9524-488b-aeb2-955e147bf8a1,1479
Righteousness,95b4b42e-8efd-4b30-932d-c49049e9aff7,1480
Squire,96c9c4d1-dd43-4156-b25f-0e707b6c4b23,1481
Matter Reshaper,92ff105f-58bd-4c4c-ba18-dedbe7aab75e,1482
Massacre,c4472b2e-b47a-4bc3-992b-9f8a218594f6,1483
Belisarius Cawl,102746f5-ba25-45f2-943e-55f9a4458fa7,1484
Magnigoth Treefolk,39a1aee0-ff0a-4824-926b-86135357e10a,1485
Korozda Guildmage,37622ca4-5627-4cae-af60-c4a2a4368cec,1486
Living Lands,670f236c-f4d7-419e-82cf-65da8c2f1e15,1487
Temple of Triumph,fae394de-a46c-4659-b0c6-aaf9f2c8e190,1488
Rite of the Raging Storm,89baf482-96ad-4410-8927-e503a471f80d,1489
Boundary Lands Ranger,ccdcbb1d-702e-4832-8eed-7ed3deffefe3,1490
Fear,9036d3b2-f13d-4cfd-aab3-2dd1f0dd3479,1491
Green Sun's Twilight,32c79dbc-0b75-4ffb-bc17-42cfe3cbd7e4,1492
Case of the Stashed Skeleton,4b120cbe-f0af-46c5-863f-03ecadf0435c,1493
Hardened Scales,6b635f1c-1e65-4aec-af23-e75e49665014,1494
"Radha, Heart of Keld",7777bc17-88cf-41fb-9169-77149c01eec8,1495
"Asmira, Holy Avenger",a7d64600-84fc-42a5-a6a6-b26f98fac0a4,1496
Dragon Breath,1832aaed-e164-4f78-9bc9-ec6c015835f5,1497
Yawgmoth Demon,db9b9a95-57f5-46cb-a429-f1b4e5cdbdc4,1498
Crash and Burn,339a41a1-b36f-4b81-b74c-220d279c0e26,1499
Essence Reliquary,e65f4ae3-6b21-4827-9851-8a53628e254f,1500
Selfcraft Mechan,5b2de056-5c27-44d6-871d-909411bd52dd,1501
Risk Factor,4eda89d9-9bd1-4a55-ac02-f9a0625d8e5b,1502
Relic of Legends,4f4bfcf3-55c7-4d5b-9e4a-bc7a574126b4,1503
Eviscerate,62ba90b8-3a30-4058-b8d3-72900b1f4fe0,1504
Razorfoot Griffin,cc73761c-6d1a-4466-9be1-b350a1dcc48a,1505
Plague Beetle,c3a30a03-97dc-470e-b6d5-0bd7205a26ed,1506
Defy Death,500edf50-7d23-453d-baf9-e755939cabdc,1507
Cruel Ultimatum,d71a8ea5-199e-473e-a2b1-e2f7cc804ffc,1508
Temple of Malice,dc85a92c-4c2c-4e0d-af2d-de84b3ab1b79,1509
"Elenda, Saint of Dusk",14994b68-5930-49a4-af1c-e8123c8c8025,1510
"Ellyn Harbreeze, Busybody",a038dbc9-0da1-4e65-9369-45c614f285f8,1511
Spike Breeder,f7e11ef7-18a9-4ab1-981e-b337b1488ebd,1512
Plains,3bd35bef-1702-4b3d-b149-8761c5cc5ed9,1513
Restless Prairie,7802788a-8a40-40e7-9d33-58191d1d678a,1514
Mogis's Favor,5b83e695-80ac-40d3-ae06-98f8b59949a3,1515
Severed Legion,82633f38-5af1-429e-8c9d-db536af85309,1516
Ripjaw Raptor,f678f9df-45fc-45ce-9c1b-69f70b632fb8,1517
Plains,37edc4b5-75f5-4b43-a57e-a8192565a2a0,1518
Forest,5b5277ee-f1e0-4777-9011-d7a23c855919,1519
Fyndhorn Elder,ff539b0e-d56d-4c01-bacb-4bdf50a651ca,1520
Woodland Chasm,b2dd0b71-5a60-418c-82fc-f13d1b5075d0,1521
Life from the Loam,2ffea52b-51a0-4395-8569-9015048e0729,1522
Axebane Guardian,725584fe-9e97-4020-89b1-5e5b45a5beb2,1523
Cat Burglar,947109f9-7035-4a2a-bbc2-a2958f8c5d01,1524
Bloodstained Mire,212f9fbc-ebb9-474a-b3c4-cbde8e69af77,1525
Island,44178108-9c6e-4095-b248-089c826f9e18,1526
